,index,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id,id_jump,condition,road_name,bridge_length,road_id,road_id_sliced,geometry
151,151,N1,62.894,LRP063c,23.5028611,90.9412774,,Culvert,,link,351.99999999999676,1000151,,,Unknown,,N1LRP063c,N1LRP063,POINT (90.9412774 23.5028611)
152,152,N1,63.269,LRP064,23.5020278,90.9448886,,KmPost,,link,375.0,1000152,,,Unknown,,N1LRP064,N1LRP064,POINT (90.9448886 23.5020278)
153,153,N1,64.269,LRP065,23.4995274,90.9541667,,KmPost,,link,1000.000000000007,1000153,,,Unknown,,N1LRP065,N1LRP065,POINT (90.9541667 23.4995274)
154,154,N1,65.269,LRP066,23.4986386,90.9651111,,KmPost,,link,1000.0,1000154,,,Unknown,,N1LRP066,N1LRP066,POINT (90.9651111 23.4986386)
155,155,N1,65.543,LRP066a,23.4980552,90.9660278,,Culvert,,link,274.0000000000009,1000155,,,Unknown,,N1LRP066a,N1LRP066,POINT (90.9660278 23.4980552)
156,156,N1,65.726,LRP067,23.4972774,90.9674716,,KmPost,,link,182.99999999999272,1000156,,,Unknown,,N1LRP067,N1LRP067,POINT (90.9674716 23.4972774)
157,157,N1,66.726,LRP068,23.4942219,90.9765549,,KmPost,,link,1000.0,1000157,,,Unknown,,N1LRP068,N1LRP068,POINT (90.9765549 23.4942219)
158,158,N1,67.42,LRP068a,23.4951386,90.9829993,,Culvert,,bridge,694.0000000000026,1000158,,A,Unknown,4.5,N1LRP068a,N1LRP068,POINT (90.9829993 23.4951386)
159,159,N1,67.726,LRP069,23.4942497,90.985833,,KmPost,,link,305.9999999999974,1000159,,,Unknown,,N1LRP069,N1LRP069,POINT (90.985833 23.4942497)
160,160,N1,68.726,LRP070,23.4911386,90.9950274,,KmPost,,link,1000.0,1000160,,,Unknown,,N1LRP070,N1LRP070,POINT (90.9950274 23.4911386)
161,161,N1,69.616,LRP070a,23.4894441,91.0033056,,"SideRoad,Left",,link,890.0000000000006,1000161,,,Unknown,,N1LRP070a,N1LRP070,POINT (91.0033056 23.4894441)
162,162,N1,69.638,LRP070b,23.4893886,91.0034722,,"SideRoad,Right",,link,22.00000000000557,1000162,,,Unknown,,N1LRP070b,N1LRP070,POINT (91.0034722 23.4893886)
163,163,N1,69.709,LRP071,23.4896108,91.0043056,,KmPost,,link,70.99999999999795,1000163,,,Unknown,,N1LRP071,N1LRP071,POINT (91.0043056 23.4896108)
164,164,N1,70.443,LRP072,23.4893052,91.0112778,,KmPost,,link,733.9999999999947,1000164,,,Unknown,,N1LRP072,N1LRP072,POINT (91.0112778 23.4893052)
165,165,N1,70.527,LRP072a,23.4890552,91.0120278,BS,Bridge,,bridge,84.00000000000318,1000165,,C,Unknown,23.1,N1LRP072a,N1LRP072,POINT (91.0120278 23.4890552)
166,166,N1,70.557,LRP072b,23.4889441,91.01225,BE,Bridge,,link,30.000000000001137,1000166,,,Unknown,,N1LRP072b,N1LRP072,POINT (91.01225 23.4889441)
167,167,N1,70.755,LRP073,23.488333,91.0140833,,KmPost,,link,197.9999999999933,1000167,,,Unknown,,N1LRP073,N1LRP073,POINT (91.0140833 23.488333)
168,168,N1,71.775,LRP074,23.4846386,91.0229438,,KmPost,,link,1020.0000000000102,1000168,,,Unknown,,N1LRP074,N1LRP074,POINT (91.0229438 23.4846386)
169,169,N1,72.775,LRP075,23.4827771,91.0321382,,KmPost,,link,1000.0,1000169,,,Unknown,,N1LRP075,N1LRP075,POINT (91.0321382 23.4827771)
170,170,N1,73.688,LRP075a,23.481166,91.0404441,,Culvert,,bridge,912.9999999999967,1000170,,B,Unknown,4.6,N1LRP075a,N1LRP075,POINT (91.0404441 23.481166)
171,171,N1,73.829,LRP076,23.4814716,91.0419719,,KmPost,,link,140.99999999999113,1000171,,,Unknown,,N1LRP076,N1LRP076,POINT (91.0419719 23.4814716)
172,172,N1,74.7,LRP076a,23.4820827,91.0504167,,Culvert,,bridge,871.0000000000093,1000172,,B,Unknown,4.6,N1LRP076a,N1LRP076,POINT (91.0504167 23.4820827)
173,173,N1,74.829,LRP077,23.4821382,91.0516944,,KmPost,,link,128.99999999999068,1000173,,,Unknown,,N1LRP077,N1LRP077,POINT (91.0516944 23.4821382)
174,174,N1,75.589,LRP077a,23.4815271,91.0590278,,"SideRoad,Left",,link,760.0000000000051,1000174,,,Unknown,,N1LRP077a,N1LRP077,POINT (91.0590278 23.4815271)
175,175,N1,75.829,LRP078,23.4815549,91.0613611,,KmPost,,link,239.99999999999488,1000175,,,Unknown,,N1LRP078,N1LRP078,POINT (91.0613611 23.4815549)
176,176,N1,76.829,LRP079,23.4801104,91.0706382,,KmPost,,link,1000.0,1000176,,,Unknown,,N1LRP079,N1LRP079,POINT (91.0706382 23.4801104)
177,177,N1,77.773,LRP079a,23.4770827,91.0789993,,Culvert,,bridge,944.0000000000026,1000177,,C,Unknown,1.0,N1LRP079a,N1LRP079,POINT (91.0789993 23.4770827)
178,178,N1,77.829,LRP080,23.4770271,91.0794716,,KmPost,,link,55.999999999997385,1000178,,,Unknown,,N1LRP080,N1LRP080,POINT (91.0794716 23.4770271)
179,179,N1,78.829,LRP081,23.4781938,91.0889997,,KmPost,,link,1000.0,1000179,,,Unknown,,N1LRP081,N1LRP081,POINT (91.0889997 23.4781938)
180,180,N1,79.829,LRP082,23.4775549,91.0986663,,KmPost,,link,1000.0,1000180,,,Unknown,,N1LRP082,N1LRP082,POINT (91.0986663 23.4775549)
181,181,N1,80.342,LRP082a,23.4778604,91.1036111,,Culvert,,link,513.0000000000052,1000181,,,Unknown,,N1LRP082a,N1LRP082,POINT (91.1036111 23.4778604)
182,182,N1,80.829,LRP083,23.4779993,91.1055278,,KmPost,,link,486.99999999999477,1000182,,,Unknown,,N1LRP083,N1LRP083,POINT (91.1055278 23.4779993)
183,183,N1,81.801,LRP083a,23.4789438,91.1177216,,Culvert,,bridge,972.0000000000084,1000183,,A,Unknown,1.4,N1LRP083a,N1LRP083,POINT (91.1177216 23.4789438)
184,184,N1,81.829,LRP084,23.4789716,91.1179993,,KmPost,,link,27.999999999991587,1000184,,,Unknown,,N1LRP084,N1LRP084,POINT (91.1179993 23.4789716)
185,185,N1,81.846,LRP084a,23.4789716,91.1181938,,"SideRoad,Left",,intersection,17.000000000010118,1000185,,,Unknown,,N1LRP084a,N1LRP084,POINT (91.118166 23.4789716)
186,186,N1,82.393,LRP084b,23.4793327,91.1234716,,Culvert,,link,546.999999999997,1000186,,,Unknown,,N1LRP084b,N1LRP084,POINT (91.1234716 23.4793327)
187,187,N1,82.829,LRP085,23.4800827,91.1276382,,KmPost,,link,435.99999999999284,1000187,,,Unknown,,N1LRP085,N1LRP085,POINT (91.1276382 23.4800827)
188,188,N1,83.829,LRP086,23.4767216,91.1364441,,KmPost,,link,1000.0,1000188,,,Unknown,,N1LRP086,N1LRP086,POINT (91.1364441 23.4767216)
189,189,N1,84.829,LRP087,23.4682216,91.1394441,,KmPost,,link,1000.0,1000189,,,Unknown,,N1LRP087,N1LRP087,POINT (91.1394441 23.4682216)
190,190,N1,85.829,LRP088,23.4595833,91.1421386,,KmPost,,link,1000.0,1000190,,,Unknown,,N1LRP088,N1LRP088,POINT (91.1421386 23.4595833)
191,191,N1,85.897,LRP088a,23.459,91.142333,,CrossRoad,,link,68.00000000001205,1000191,,,Unknown,,N1LRP088a,N1LRP088,POINT (91.142333 23.459)
192,192,N1,86.829,LRP089,23.4513056,91.1460552,,KmPost,,link,931.999999999988,1000192,,,Unknown,,N1LRP089,N1LRP089,POINT (91.1460552 23.4513056)
193,193,N1,87.132,LRP089a,23.448833,91.1471386,BS,Bridge,,link,303.0000000000115,1000193,,,Unknown,,N1LRP089a,N1LRP089,POINT (91.1471386 23.448833)
194,194,N1,87.156,LRP089b,23.4486386,91.1472497,BE,Bridge,,link,24.00000000000091,1000194,,,Unknown,,N1LRP089b,N1LRP089,POINT (91.1472497 23.4486386)
195,195,N1,87.366,LRP089c,23.4469441,91.1481386,,CrossRoad,,link,209.99999999999375,1000195,,,Unknown,,N1LRP089c,N1LRP089,POINT (91.1481386 23.4469441)
196,196,N1,87.829,LRP090,23.4425274,91.1497774,,KmPost,,link,462.99999999999386,1000196,,,Unknown,,N1LRP090,N1LRP090,POINT (91.1497774 23.4425274)
197,197,N1,88.513,LRP091,23.4373886,91.1521944,,KmPost,,link,684.0000000000117,1000197,,,Unknown,,N1LRP091,N1LRP091,POINT (91.1521944 23.4373886)
198,198,N1,89.513,LRP092,23.4288882,91.1553889,,KmPost,,link,1000.0,1000198,,,Unknown,,N1LRP092,N1LRP092,POINT (91.1553889 23.4288882)
199,199,N1,90.493,LRP093,23.4236938,91.1626944,,KmPost,,link,979.9999999999898,1000199,,,Unknown,,N1LRP093,N1LRP093,POINT (91.1626944 23.4236938)
200,200,N1,90.521,LRP093a,23.4235827,91.1629722,BS,Bridge,,link,28.000000000005798,1000200,,,Unknown,,N1LRP093a,N1LRP093,POINT (91.1629722 23.4235827)
201,201,N1,90.558,LRP093b,23.423416,91.1632778,BE,Bridge,,link,37.00000000000614,1000201,,,Unknown,,N1LRP093b,N1LRP093,POINT (91.1632778 23.423416)
202,202,N1,91.066,LRP093c,23.4213604,91.167666,,RailRoadCrossing,,link,507.99999999999557,1000202,,,Unknown,,N1LRP093c,N1LRP093,POINT (91.167666 23.4213604)
203,203,N1,91.493,LRP094,23.4195271,91.171416,,KmPost,,link,426.9999999999925,1000203,,,Unknown,,N1LRP094,N1LRP094,POINT (91.171416 23.4195271)
204,204,N1,91.583,LRP094a,23.4191382,91.1721938,,CrossRoad,,link,90.00000000000341,1000204,,,Unknown,,N1LRP094a,N1LRP094,POINT (91.1721938 23.4191382)
205,205,N1,92.121,LRP095,23.4149444,91.1801382,,KmPost,,link,537.9999999999967,1000205,,,Unknown,,N1LRP095,N1LRP095,POINT (91.1801382 23.4149444)
206,206,N1,92.632,LRP095a,23.4131111,91.1846663,BS,Bridge,,link,511.0000000000099,1000206,,,Unknown,,N1LRP095a,N1LRP095,POINT (91.1846663 23.4131111)
207,207,N1,92.66,LRP095b,23.4130556,91.1849163,BE,Bridge,,link,27.999999999991587,1000207,,,Unknown,,N1LRP095b,N1LRP095,POINT (91.1849163 23.4130556)
208,208,N1,93.121,LRP096,23.4125,91.1893886,,KmPost,,link,460.9999999999985,1000208,,,Unknown,,N1LRP096,N1LRP096,POINT (91.1893886 23.4125)
209,209,N1,94.129,LRP097,23.4113056,91.1988886,,KmPost,,link,1008.0000000000098,1000209,,,Unknown,,N1LRP097,N1LRP097,POINT (91.1988886 23.4113056)
210,210,N1,95.156,LRP098,23.4100833,91.2087778,,KmPost,,link,1027.000000000001,1000210,,,Unknown,,N1LRP098,N1LRP098,POINT (91.2087778 23.4100833)
211,211,N1,95.193,LRP098a,23.4100278,91.2090833,,Culvert,,bridge,36.99999999999193,1000211,,A,Unknown,27.9,N1LRP098a,N1LRP098,POINT (91.2090833 23.4100278)
212,212,N1,96.173,LRP099,23.4048056,91.2165278,,KmPost,,link,980.000000000004,1000212,,,Unknown,,N1LRP099,N1LRP099,POINT (91.2165278 23.4048056)
213,213,N1,96.345,LRP099a,23.40375,91.2176382,BS,Bridge,,link,171.99999999999704,1000213,,,Unknown,,N1LRP099a,N1LRP099,POINT (91.2176382 23.40375)
214,214,N1,96.374,LRP099b,23.4035556,91.2178049,BE,Bridge,,link,28.999999999996362,1000214,,,Unknown,,N1LRP099b,N1LRP099,POINT (91.2178049 23.4035556)
215,215,N1,97.173,LRP100,23.398213447804338,91.22288776581436,,KmPost,,link,799.0000000000066,1000215,,,Unknown,,N1LRP100,N1LRP100,POINT (91.22288776581436 23.398213447804338)
216,216,N1,98.173,LRP101,23.3915274,91.2292493,,KmPost,,link,1000.0,1000216,,,Unknown,,N1LRP101,N1LRP101,POINT (91.2292493 23.3915274)
217,217,N1,98.183,LRP101a,23.3914441,91.2293049,,Culvert,,bridge,10.000000000005116,1000217,,A,Unknown,30.48,N1LRP101a,N1LRP101,POINT (91.2293049 23.3914441)
218,218,N1,99.075,LRP101b,23.385083,91.2345552,,Culvert,,bridge,891.9999999999959,1000218,,A,Unknown,30.48,N1LRP101b,N1LRP101,POINT (91.2345552 23.385083)
219,219,N1,99.09,LRP101c,23.3849719,91.2346108,,Culvert,,bridge,15.000000000000568,1000219,,A,Unknown,30.48,N1LRP101c,N1LRP101,POINT (91.2346108 23.3849719)
220,220,N1,99.173,LRP102,23.3843886,91.2351108,,KmPost,,link,82.99999999999841,1000220,,,Unknown,,N1LRP102,N1LRP102,POINT (91.2351108 23.3843886)
221,221,N1,100.071,LRP102a,23.3779716,91.2403608,BS,Bridge,,link,897.9999999999961,1000221,,,Unknown,,N1LRP102a,N1LRP102,POINT (91.2403608 23.3779716)
222,222,N1,100.101,LRP102b,23.3777493,91.2405274,BE,Bridge,,link,30.000000000001137,1000222,,,Unknown,,N1LRP102b,N1LRP102,POINT (91.2405274 23.3777493)
223,223,N1,100.173,LRP103,23.377166,91.2409163,,KmPost,,link,72.00000000000273,1000223,,,Unknown,,N1LRP103,N1LRP103,POINT (91.2409163 23.377166)
224,224,N1,101.173,LRP104,23.3695827,91.2462774,,KmPost,,link,1000.0,1000224,,,Unknown,,N1LRP104,N1LRP104,POINT (91.2462774 23.3695827)
225,225,N1,101.344,LRP104a,23.3683327,91.2471108,,Culvert,,bridge,170.99999999999227,1000225,,C,Unknown,22.8,N1LRP104a,N1LRP104,POINT (91.2471108 23.3683327)
226,226,N1,102.248,LRP105,23.3615278,91.2515556,,KmPost,,link,904.0000000000106,1000226,,,Unknown,,N1LRP105,N1LRP105,POINT (91.2515556 23.3615278)
227,227,N1,102.614,LRP105a,23.3586389,91.25325,BS,Bridge,,bridge,365.99999999999966,1000227,,A,Unknown,14.3,N1LRP105a,N1LRP105,POINT (91.25325 23.3586389)
228,228,N1,102.638,LRP105b,23.3584444,91.2533333,BE,Bridge,,link,24.00000000000091,1000228,,,Unknown,,N1LRP105b,N1LRP105,POINT (91.2533333 23.3584444)
229,229,N1,103.248,LRP106,23.3536944,91.2561389,,KmPost,,link,609.9999999999994,1000229,,,Unknown,,N1LRP106,N1LRP106,POINT (91.2561389 23.3536944)
230,230,N1,103.935,LRP106a,23.3486386,91.2599444,,Culvert,,link,686.9999999999976,1000230,,,Unknown,,N1LRP106a,N1LRP106,POINT (91.2599444 23.3486386)
231,231,N1,104.248,LRP107,23.3463608,91.2616944,,KmPost,,link,313.0000000000024,1000231,,,Unknown,,N1LRP107,N1LRP107,POINT (91.2616944 23.3463608)
232,232,N1,105.248,LRP108,23.3390552,91.2672216,,KmPost,,link,1000.0,1000232,,,Unknown,,N1LRP108,N1LRP108,POINT (91.2672216 23.3390552)
233,233,N1,105.692,LRP108a,23.3360274,91.2700549,BS,Bridge,,link,443.9999999999884,1000233,,,Unknown,,N1LRP108a,N1LRP108,POINT (91.2700549 23.3360274)
234,234,N1,105.736,LRP108b,23.3357219,91.2703049,BE,Bridge,,link,44.00000000001114,1000234,,,Unknown,,N1LRP108b,N1LRP108,POINT (91.2703049 23.3357219)
235,235,N1,105.879,LRP108c,23.3347219,91.271166,,"SideRoad,Right",,link,143.00000000000068,1000235,,,Unknown,,N1LRP108c,N1LRP108,POINT (91.271166 23.3347219)
236,236,N1,106.248,LRP109,23.3321938,91.2734716,,KmPost,,link,368.9999999999998,1000236,,,Unknown,,N1LRP109,N1LRP109,POINT (91.2734716 23.3321938)
237,237,N1,107.248,LRP110,23.3246382,91.278666,,KmPost,,link,1000.0,1000237,,,Unknown,,N1LRP110,N1LRP110,POINT (91.278666 23.3246382)
238,238,N1,107.321,LRP110a,23.324166,91.2791104,BS,Bridge,,bridge,72.99999999999329,1000238,,B,Unknown,19.2,N1LRP110a,N1LRP110,POINT (91.2791104 23.324166)
239,239,N1,107.331,LRP110b,23.3240827,91.279166,BE,Bridge,,link,10.000000000005116,1000239,,,Unknown,,N1LRP110b,N1LRP110,POINT (91.279166 23.3240827)
240,240,N1,108.248,LRP111,23.3171382,91.2836941,,KmPost,,link,917.0000000000016,1000240,,,Unknown,,N1LRP111,N1LRP111,POINT (91.2836941 23.3171382)
241,241,N1,108.518,LRP111a,23.3149444,91.2844719,BS,Bridge,,bridge,269.999999999996,1000241,,A,Unknown,3.2,N1LRP111a,N1LRP111,POINT (91.2844719 23.3149444)
242,242,N1,108.537,LRP111b,23.31475,91.2845552,BE,Bridge,,link,19.000000000005457,1000242,,,Unknown,,N1LRP111b,N1LRP111,POINT (91.2845552 23.31475)
243,243,N1,109.135,LRP111c,23.3096389,91.2861386,,Culvert,,bridge,597.999999999999,1000243,,A,Unknown,3.2,N1LRP111c,N1LRP111,POINT (91.2861386 23.3096389)
244,244,N1,109.248,LRP112,23.3086944,91.2864163,,KmPost,,link,112.99999999999955,1000244,,,Unknown,,N1LRP112,N1LRP112,POINT (91.2864163 23.3086944)
245,245,N1,109.795,LRP112a,23.30425,91.288583,,Culvert,,bridge,546.999999999997,1000245,,A,Unknown,13.4,N1LRP112a,N1LRP112,POINT (91.288583 23.30425)
246,246,N1,110.248,LRP113,23.3006111,91.290333,,KmPost,,link,453.00000000000296,1000246,,,Unknown,,N1LRP113,N1LRP113,POINT (91.290333 23.3006111)
247,247,N1,110.767,LRP113a,23.296083,91.2914997,BS,Bridge,,bridge,518.9999999999912,1000247,,B,Unknown,4.6,N1LRP113a,N1LRP113,POINT (91.2914997 23.296083)
248,248,N1,110.781,LRP113b,23.2959719,91.2915274,BE,Bridge,,link,14.000000000010004,1000248,,,Unknown,,N1LRP113b,N1LRP113,POINT (91.2915274 23.2959719)
249,249,N1,111.248,LRP114,23.2919163,91.2922219,,KmPost,,link,466.99999999999875,1000249,,,Unknown,,N1LRP114,N1LRP114,POINT (91.2922219 23.2919163)
250,250,N1,111.75,LRP114a,23.2876663,91.2936386,,Culvert,,bridge,501.99999999999534,1000250,,B,Unknown,6.3,N1LRP114a,N1LRP114,POINT (91.2936386 23.2876663)
251,251,N1,112.248,LRP115,23.283583,91.2952219,,KmPost,,link,498.00000000000466,1000251,,,Unknown,,N1LRP115,N1LRP115,POINT (91.2952219 23.283583)
252,252,N1,113.022,LRP115a,23.2787216,91.3002778,,Culvert,,link,774.0000000000009,1000252,,,Unknown,,N1LRP115a,N1LRP115,POINT (91.3002778 23.2787216)
253,253,N1,113.248,LRP116,23.2768882,91.3011944,,KmPost,,link,225.9999999999991,1000253,,,Unknown,,N1LRP116,N1LRP116,POINT (91.3011944 23.2768882)
254,254,N1,114.248,LRP117,23.2686382,91.3049722,,KmPost,,link,1000.0,1000254,,,Unknown,,N1LRP117,N1LRP117,POINT (91.3049722 23.2686382)
255,255,N1,114.364,LRP117a,23.2677493,91.3054722,,Culvert,,bridge,115.99999999999966,1000255,,B,Unknown,4.5,N1LRP117a,N1LRP117,POINT (91.3054722 23.2677493)
256,256,N1,114.641,LRP117b,23.2654444,91.3064444,,Culvert,,bridge,277.000000000001,1000256,,B,Unknown,4.5,N1LRP117b,N1LRP117,POINT (91.3064444 23.2654444)
257,257,N1,114.844,LRP117c,23.2636667,91.30675,,Culvert,,bridge,202.99999999998875,1000257,,B,Unknown,4.5,N1LRP117c,N1LRP117,POINT (91.30675 23.2636667)
258,258,N1,115.248,LRP118,23.2601111,91.3072778,,KmPost,,link,404.0000000000106,1000258,,,Unknown,,N1LRP118,N1LRP118,POINT (91.3072778 23.2601111)
259,259,N1,115.404,LRP118a,23.2587222,91.3074444,,Culvert,,bridge,155.9999999999917,1000259,,B,Unknown,2.5,N1LRP118a,N1LRP118,POINT (91.3074444 23.2587222)
260,260,N1,116.248,LRP119,23.2511944,91.3086389,,KmPost,,link,844.0000000000083,1000260,,,Unknown,,N1LRP119,N1LRP119,POINT (91.3086389 23.2511944)
261,261,N1,116.422,LRP119a,23.249833,91.3091944,,Culvert,,bridge,173.99999999999238,1000261,,A,Unknown,2.5,N1LRP119a,N1LRP119,POINT (91.3091944 23.249833)
262,262,N1,116.608,LRP119b,23.248333,91.3098056,BS,Bridge,,bridge,186.00000000000705,1000262,,B,Unknown,3.1,N1LRP119b,N1LRP119,POINT (91.3098056 23.248333)
263,263,N1,116.631,LRP119c,23.2481663,91.3098889,BE,Bridge,,link,22.999999999996135,1000263,,,Unknown,,N1LRP119c,N1LRP119,POINT (91.3098889 23.2481663)
264,264,N1,116.978,LRP119d,23.2452774,91.3110556,,Culvert,,bridge,346.9999999999942,1000264,,A,Unknown,2.5,N1LRP119d,N1LRP119,POINT (91.3110556 23.2452774)
265,265,N1,117.248,LRP120,23.243083,91.3119167,,KmPost,,link,270.00000000001023,1000265,,,Unknown,,N1LRP120,N1LRP120,POINT (91.3119167 23.243083)
266,266,N1,117.411,LRP120a,23.2416941,91.3123611,,Culvert,,bridge,162.9999999999967,1000266,,B,Unknown,2.6,N1LRP120a,N1LRP120,POINT (91.3123611 23.2416941)
267,267,N1,118.228,LRP120b,23.2344997,91.3131667,,Culvert,,bridge,816.9999999999931,1000267,,A,Unknown,6.0,N1LRP120b,N1LRP120,POINT (91.3131667 23.2344997)
268,268,N1,118.248,LRP121,23.2343052,91.3131667,,KmPost,,link,20.000000000010232,1000268,,,Unknown,,N1LRP121,N1LRP121,POINT (91.3131667 23.2343052)
269,269,N1,118.563,LRP121a,23.2314993,91.3132222,,Culvert,,bridge,314.9999999999977,1000269,,B,Unknown,14.3,N1LRP121a,N1LRP121,POINT (91.3132222 23.2314993)
270,270,N1,119.011,LRP121b,23.2275549,91.3135278,,Culvert,,bridge,447.9999999999933,1000270,,B,Unknown,14.3,N1LRP121b,N1LRP121,POINT (91.3135278 23.2275549)
271,271,N1,119.248,LRP122,23.2253882,91.3135833,,KmPost,,link,237.00000000000898,1000271,,,Unknown,,N1LRP122,N1LRP122,POINT (91.3135833 23.2253882)
272,272,N1,119.698,LRP122a,23.221416,91.3137222,,"SideRoad,Right",,link,449.99999999998863,1000272,,,Unknown,,N1LRP122a,N1LRP122,POINT (91.3137222 23.221416)
273,273,N1,120.026,LRP122b,23.2184993,91.3143889,,Culvert,,bridge,328.00000000000296,1000273,,A,Unknown,6.1,N1LRP122b,N1LRP122,POINT (91.3143889 23.2184993)
274,274,N1,120.248,LRP123,23.2165556,91.3149167,,KmPost,,link,222.0000000000084,1000274,,,Unknown,,N1LRP123,N1LRP123,POINT (91.3149167 23.2165556)
275,275,N1,120.966,LRP123a,23.2103056,91.3157222,,Culvert,,bridge,717.9999999999893,1000275,,A,Unknown,6.1,N1LRP123a,N1LRP123,POINT (91.3157222 23.2103056)
276,276,N1,121.248,LRP124,23.2078889,91.3159722,,KmPost,,link,282.0000000000107,1000276,,,Unknown,,N1LRP124,N1LRP124,POINT (91.3159722 23.2078889)
277,277,N1,122.019,LRP124a,23.201,91.3168049,,Culvert,,bridge,771.0000000000008,1000277,,C,Unknown,6.1,N1LRP124a,N1LRP124,POINT (91.3168049 23.201)
278,278,N1,122.248,LRP125,23.1990274,91.3170549,,KmPost,,link,228.9999999999992,1000278,,,Unknown,,N1LRP125,N1LRP125,POINT (91.3170549 23.1990274)
279,279,N1,123.113,LRP125a,23.1921108,91.3185549,,Culvert,,bridge,864.9999999999949,1000279,,B,Unknown,9.5,N1LRP125a,N1LRP125,POINT (91.3185549 23.1921108)
280,280,N1,123.248,LRP126,23.1909997,91.3192493,,KmPost,,link,135.00000000000512,1000280,,,Unknown,,N1LRP126,N1LRP126,POINT (91.3192493 23.1909997)
281,281,N1,123.771,LRP126a,23.1866941,91.3212493,BS,Bridge,,bridge,522.9999999999961,1000281,,B,Unknown,3.1,N1LRP126a,N1LRP126,POINT (91.3212493 23.1866941)
282,282,N1,123.783,LRP126b,23.1866108,91.3212771,BE,Bridge,,link,12.000000000000455,1000282,,,Unknown,,N1LRP126b,N1LRP126,POINT (91.3212771 23.1866108)
283,283,N1,124.248,LRP127,23.1826382,91.3210827,,KmPost,,link,465.0000000000034,1000283,,,Unknown,,N1LRP127,N1LRP127,POINT (91.3210827 23.1826382)
284,284,N1,124.862,LRP127a,23.1773604,91.3198049,,Culvert,,bridge,613.9999999999901,1000284,,A,Unknown,9.5,N1LRP127a,N1LRP127,POINT (91.3198049 23.1773604)
285,285,N1,125.377,LRP128,23.172916,91.3205271,,KmPost,,link,515.0000000000006,1000285,,,Unknown,,N1LRP128,N1LRP128,POINT (91.3205271 23.172916)
286,286,N1,125.923,LRP128a,23.1681382,91.3213604,BS,Bridge,,bridge,546.0000000000065,1000286,,B,Unknown,6.3,N1LRP128a,N1LRP128,POINT (91.3213604 23.1681382)
287,287,N1,125.937,LRP128b,23.1680549,91.3213604,BE,Bridge,,link,13.999999999995794,1000287,,,Unknown,,N1LRP128b,N1LRP128,POINT (91.3213604 23.1680549)
288,288,N1,126.377,LRP129,23.1641389,91.3214993,,KmPost,,link,439.9999999999977,1000288,,,Unknown,,N1LRP129,N1LRP129,POINT (91.3214993 23.1641389)
289,289,N1,127.169,LRP129a,23.1571667,91.3224993,,Culvert,,bridge,792.0000000000016,1000289,,B,Unknown,3.5,N1LRP129a,N1LRP129,POINT (91.3224993 23.1571667)
290,290,N1,127.377,LRP130,23.1554167,91.3232771,,KmPost,,link,207.9999999999984,1000290,,,Unknown,,N1LRP130,N1LRP130,POINT (91.3232771 23.1554167)
291,291,N1,128.009,LRP130a,23.1496941,91.3254993,,"SideRoad,Right",,link,631.9999999999908,1000291,,,Unknown,,N1LRP130a,N1LRP130,POINT (91.3254993 23.1496941)
292,292,N1,128.278,LRP130b,23.1480274,91.3264993,,Culvert,,bridge,269.00000000000546,1000292,,B,Unknown,6.1,N1LRP130b,N1LRP130,POINT (91.3264993 23.1480274)
293,293,N1,128.377,LRP131,23.1471663,91.3266938,,KmPost,,link,99.00000000001796,1000293,,,Unknown,,N1LRP131,N1LRP131,POINT (91.3266938 23.1471663)
294,294,N1,128.798,LRP131a,23.1433886,91.326666,,Culvert,,bridge,420.99999999999227,1000294,,B,Unknown,3.0,N1LRP131a,N1LRP131,POINT (91.326666 23.1433886)
295,295,N1,129.377,LRP132,23.1382219,91.3263049,,KmPost,,link,579.0000000000077,1000295,,,Unknown,,N1LRP132,N1LRP132,POINT (91.3263049 23.1382219)
296,296,N1,129.479,LRP132a,23.1374163,91.3264716,,Culvert,,bridge,102.00000000000387,1000296,,B,Unknown,4.5,N1LRP132a,N1LRP132,POINT (91.3264716 23.1374163)
297,297,N1,130.377,LRP133,23.1295827,91.3284993,,KmPost,,link,897.9999999999961,1000297,,,Unknown,,N1LRP133,N1LRP133,POINT (91.3284993 23.1295827)
298,298,N1,130.447,LRP133a,23.1290827,91.3287216,,Culvert,,bridge,69.99999999999318,1000298,,B,Unknown,5.3,N1LRP133a,N1LRP133,POINT (91.3287216 23.1290827)
299,299,N1,131.122,LRP133b,23.1234993,91.3311382,,Culvert,,bridge,675.0000000000114,1000299,,B,Unknown,5.3,N1LRP133b,N1LRP133,POINT (91.3311382 23.1234993)
300,300,N1,131.377,LRP134,23.1213327,91.3320549,,KmPost,,link,254.99999999999545,1000300,,,Unknown,,N1LRP134,N1LRP134,POINT (91.3320549 23.1213327)
301,301,N1,131.625,LRP134a,23.1193049,91.3329993,,Culvert,,bridge,247.99999999999045,1000301,,A,Unknown,6.1,N1LRP134a,N1LRP134,POINT (91.3329993 23.1193049)
302,302,N1,131.653,LRP135,23.1191382,91.3330827,,KmPost,,link,27.999999999991587,1000302,,,Unknown,,N1LRP135,N1LRP135,POINT (91.3330827 23.1191382)
303,303,N1,132.653,LRP136,23.1113611,91.3378052,,KmPost,,link,1000.0,1000303,,,Unknown,,N1LRP136,N1LRP136,POINT (91.3378052 23.1113611)
