,road,lrp,id,lat,lon,condition,bridge_length,Truck number,Truck percentage
41587,Z6803,LRP008a,1041225,24.622416,88.3665556,A,1.6,469.0,0.19057293783015034
41588,Z6803,LRP009,1041226,24.622916,88.3683882,NaN,NaN,469.0,0.19057293783015034
41589,Z6803,LRP010,1041227,24.6242216,88.378166,NaN,NaN,469.0,0.19057293783015034
41590,Z6803,LRP010a,1041228,24.625166,88.3809993,A,4.0,469.0,0.19057293783015034
41591,Z6803,LRP010b,1041229,24.6257216,88.3835552,A,19.65,469.0,0.19057293783015034
41592,Z6803,LRP010c,1041230,24.6265549,88.3873052,A,19.65,469.0,0.19057293783015034
41593,Z6803,LRP011,1041231,24.6265827,88.3873886,NaN,NaN,469.0,0.19057293783015034
41594,Z6803,LRP012,1041232,24.6287493,88.3955274,NaN,NaN,469.0,0.19057293783015034
41595,Z6803,LRP012a,1041233,24.633333,88.4001111,A,4.2,469.0,0.19057293783015034
41596,Z6803,LRP013,1041234,24.6342774,88.4004722,NaN,NaN,469.0,0.19057293783015034
41597,Z6803,LRP013a,1041235,24.6349441,88.4009167,NaN,NaN,469.0,0.19057293783015034
41598,Z6803,LRP013b,1041236,24.634833,88.4016389,A,19.65,469.0,0.19057293783015034
41599,Z6803,LRPE,1041549,24.6344997,88.4016389,NaN,NaN,469.0,0.19057293783015034
41600,Z6805,LRPS,1041179,24.8153333,88.3235827,NaN,NaN,427.0,0.27601809954751133
41601,Z6805,LRP001,1041239,24.8205549,88.3171104,NaN,NaN,427.0,0.27601809954751133
41602,Z6805,LRP001a,1041240,24.8251938,88.3100833,A,1.5,427.0,0.27601809954751133
41603,Z6805,LRP002,1041241,24.8264716,88.3081389,NaN,NaN,427.0,0.27601809954751133
41604,Z6805,LRP002a,1041242,24.8239438,88.3022778,A,1.5,427.0,0.27601809954751133
41605,Z6805,LRP002b,1041243,24.8242216,88.3016389,A,1.5,427.0,0.27601809954751133
41606,Z6805,LRP003,1041244,24.8247771,88.3008056,NaN,NaN,427.0,0.27601809954751133
41607,Z6805,LRP003a,1041245,24.8264438,88.2988886,A,5.2,427.0,0.27601809954751133
41608,Z6805,LRP003b,1041246,24.8272216,88.2977497,A,3.67,427.0,0.27601809954751133
41609,Z6805,LRP003c,1041247,24.8311104,88.2953608,C,1.5,427.0,0.27601809954751133
41610,Z6805,LRP004,1041248,24.8317216,88.2946386,NaN,NaN,427.0,0.27601809954751133
41611,Z6805,LRP004a,1041249,24.8319438,88.2944441,C,1.5,427.0,0.27601809954751133
41612,Z6805,LRP005,1041250,24.8333886,88.2924441,NaN,NaN,427.0,0.27601809954751133
41613,Z6805,LRP005a,1041251,24.8926108,88.2738882,NaN,NaN,427.0,0.27601809954751133
41614,Z6805,LRP006,1041252,24.8376663,88.2852219,NaN,NaN,427.0,0.27601809954751133
41615,Z6805,LRP007,1041253,24.8416941,88.2774438,NaN,NaN,427.0,0.27601809954751133
41616,Z6805,LRP007a,1041254,24.8455552,88.2693882,A,1.5,427.0,0.27601809954751133
41617,Z6805,LRP008,1041255,24.845833,88.2687216,NaN,NaN,427.0,0.27601809954751133
41618,Z6805,LRP009,1041256,24.8534444,88.2682771,NaN,NaN,427.0,0.27601809954751133
41619,Z6805,LRP010,1041257,24.8576389,88.2605278,NaN,NaN,427.0,0.27601809954751133
41620,Z6805,LRP011,1041258,24.8641389,88.2579722,NaN,NaN,427.0,0.27601809954751133
41621,Z6805,LRP011a,1041259,24.8671382,88.2563611,A,2.55,427.0,0.27601809954751133
41622,Z6805,LRP011b,1041260,24.8671104,88.2534722,A,1.5,427.0,0.27601809954751133
41623,Z6805,LRP011c,1041261,24.8673882,88.2531111,A,1.5,427.0,0.27601809954751133
41624,Z6805,LRP012,1041262,24.8690827,88.2526944,NaN,NaN,427.0,0.27601809954751133
41625,Z6805,LRP012a,1041263,24.8737216,88.2523333,A,1.4,427.0,0.27601809954751133
41626,Z6805,LRP012b,1041264,24.874970050652745,88.25292468381201,A,1.5,427.0,0.27601809954751133
41627,Z6805,LRP013,1041265,24.8768882,88.2538333,NaN,NaN,427.0,0.27601809954751133
41628,Z6805,LRP014,1041266,24.8880274,88.25275,NaN,NaN,427.0,0.27601809954751133
41629,Z6805,LRP014a,1041267,24.892190885106384,88.2530520180851,A,1.5,427.0,0.27601809954751133
41630,Z6805,LRP015,1041268,24.8933886,88.2531389,NaN,NaN,427.0,0.27601809954751133
41631,Z6805,LRP016,1041269,24.9020556,88.2532778,NaN,NaN,427.0,0.27601809954751133
41632,Z6805,LRP017,1041270,24.9108611,88.2536944,NaN,NaN,427.0,0.27601809954751133
41633,Z6805,LRP018,1041271,24.917416,88.2481941,NaN,NaN,427.0,0.27601809954751133
41634,Z6805,LRP019,1041272,24.9234716,88.2406386,NaN,NaN,427.0,0.27601809954751133
41635,Z6805,LRP020,1041273,24.9295271,88.2330549,NaN,NaN,427.0,0.27601809954751133
41636,Z6805,LRP021,1041274,24.93552634882629,88.22572569812206,NaN,NaN,427.0,0.27601809954751133
41637,Z6805,LRP021a,1041275,24.9359163,88.2252493,C,5.5,427.0,0.27601809954751133
41638,Z6805,LRP021b,1041276,24.9375552,88.2224993,A,1.5,427.0,0.27601809954751133
41639,Z6805,LRP021c,1041277,24.9376386,88.2224993,NaN,NaN,427.0,0.27601809954751133
41640,Z6805,LRP022,1041278,24.9396108,88.2193327,NaN,NaN,427.0,0.27601809954751133
41641,Z6805,LRP023,1041279,24.941833,88.2165278,NaN,NaN,427.0,0.27601809954751133
41642,Z6805,LRP023a,1041280,24.9434719,88.2148056,A,1.84,427.0,0.27601809954751133
41643,Z6805,LRP023b,1041281,24.9438886,88.2138056,C,2.06,427.0,0.27601809954751133
41644,Z6805,LRP024,1041282,24.9454441,88.2117222,NaN,NaN,427.0,0.27601809954751133
41645,Z6805,LRP024a,1041283,24.9474997,88.2080556,A,1.8,427.0,0.27601809954751133
41646,Z6805,LRP024b,1041284,24.9465552,88.2058056,C,3.2,427.0,0.27601809954751133
41647,Z6805,LRP024c,1041285,24.946130003149605,88.20567565984253,A,1.5,427.0,0.27601809954751133
41648,Z6805,LRP024d,1041286,24.9455552,88.2055,A,1.5,427.0,0.27601809954751133
41649,Z6805,LRP024e,1041287,24.9444997,88.2025278,A,1.5,427.0,0.27601809954751133
41650,Z6805,LRP025,1041288,24.9437774,88.2014167,NaN,NaN,427.0,0.27601809954751133
41651,Z6805,LRP025a,1041289,24.9416941,88.1982219,A,1.1,427.0,0.27601809954751133
41652,Z6805,LRP025b,1041290,24.941583,88.1971941,B,3.1,427.0,0.27601809954751133
41653,Z6805,LRP025c,1041291,24.9416663,88.1941108,A,1.5,427.0,0.27601809954751133
41654,Z6805,LRP026,1041292,24.9418052,88.1922774,NaN,NaN,427.0,0.27601809954751133
41655,Z6805,LRP026a,1041293,24.9413886,88.1883608,A,1.8,427.0,0.27601809954751133
41656,Z6805,LRP026b,1041294,24.9403886,88.1849997,A,1.5,427.0,0.27601809954751133
41657,Z6805,LRP027,1041295,24.9401108,88.1829716,NaN,NaN,427.0,0.27601809954751133
41658,Z6805,LRP027a,1041296,24.938833,88.1820827,A,1.5,427.0,0.27601809954751133
41659,Z6805,LRP027b,1041297,24.9361663,88.1775549,A,1.5,427.0,0.27601809954751133
41660,Z6805,LRP028,1041298,24.9345274,88.1752771,NaN,NaN,427.0,0.27601809954751133
41661,Z6805,LRP028a,1041299,24.9338886,88.1743049,C,4.3,427.0,0.27601809954751133
41662,Z6805,LRP028b,1041300,24.933333,88.1693049,B,3.1,427.0,0.27601809954751133
41663,Z6805,LRP029,1041301,24.9334719,88.1656111,NaN,NaN,427.0,0.27601809954751133
41664,Z6805,LRP029a,1041302,24.9334441,88.1656111,NaN,NaN,427.0,0.27601809954751133
41665,Z6805,LRP030,1041303,24.9251382,88.1636667,NaN,NaN,427.0,0.27601809954751133
41666,Z6805,LRP030a,1041304,24.921916,88.1636389,A,1.5,427.0,0.27601809954751133
41667,Z6805,LRP030b,1041305,24.9209438,88.1621667,A,1.5,427.0,0.27601809954751133
41668,Z6805,LRPE,1041251,24.9182493,88.1605556,NaN,NaN,427.0,0.27601809954751133
41669,Z6806,LRPS,1041323,24.594833,88.2813882,NaN,NaN,346.0,0.115874079035499
41670,Z6806,LRPsa,1041308,24.5952774,88.2833608,A,1.25,346.0,0.115874079035499
41671,Z6806,LRPsb,1041309,24.5981663,88.2835552,NaN,NaN,346.0,0.115874079035499
41672,Z6806,LRPSc,1041310,24.5986386,88.2835552,A,1.25,346.0,0.115874079035499
41673,Z6806,LRPSd,1041311,24.6018611,88.2825827,A,1.25,346.0,0.115874079035499
41674,Z6806,LRP001,1041312,24.6019444,88.2827771,NaN,NaN,346.0,0.115874079035499
41675,Z6806,LRP001a,1041313,24.6028889,88.2867774,C,1.55,346.0,0.115874079035499
41676,Z6806,LRP001b,1041314,24.6039167,88.2875552,A,2.0,346.0,0.115874079035499
41677,Z6806,LRP001c,1041315,24.6051944,88.2884163,A,2.0,346.0,0.115874079035499
41678,Z6806,LRP001d,1041316,24.6062222,88.2892774,A,1.6,346.0,0.115874079035499
41679,Z6806,LRP002,1041317,24.6066667,88.2896386,NaN,NaN,346.0,0.115874079035499
41680,Z6806,LRP002a,1041318,24.6080278,88.2908886,A,1.25,346.0,0.115874079035499
41681,Z6806,LRP002b,1041319,24.6094444,88.2927774,C,2.7,346.0,0.115874079035499
41682,Z6806,LRP002c,1041320,24.6118889,88.2938886,A,1.85,346.0,0.115874079035499
41683,Z6806,LRP002d,1041321,24.6135278,88.2949163,C,1.5,346.0,0.115874079035499
41684,Z6806,LRP003,1041322,24.6138333,88.2950274,NaN,NaN,346.0,0.115874079035499
41685,Z6806,LRP003a,1041323,24.5915552,88.2820271,NaN,NaN,346.0,0.115874079035499
41686,Z6806,LRP003a,1041323,24.5915552,88.2820271,NaN,NaN,0.0,
41687,Z6806,LRP003b,1041324,24.6180549,88.2953608,C,1.6,0.0,
41688,Z6806,LRP004,1041325,24.6181104,88.2953608,NaN,NaN,0.0,
41689,Z6806,LRP004a,1041326,24.6198327,88.2954997,C,1.9,0.0,
41690,Z6806,LRP005,1041327,24.630666,88.2949163,NaN,NaN,0.0,
41691,Z6806,LRP005a,1041328,24.6270549,88.2961108,B,7.2,0.0,
41692,Z6806,LRP005b,1041329,24.6317771,88.2936108,NaN,NaN,0.0,
41693,Z6806,LRP006,1041330,24.6336663,88.2933886,NaN,NaN,0.0,
41694,Z6806,LRP006a,1041331,24.6348886,88.2932219,C,1.5,0.0,
41695,Z6806,LRP007,1041332,24.65875,88.2902774,NaN,NaN,0.0,
41696,Z6806,LRP007a,1041333,24.6501667,88.2889719,C,1.7,0.0,
41697,Z6806,LRP008,1041334,24.6509167,88.2888052,NaN,NaN,0.0,
41698,Z6806,LRP008a,1041335,24.6521667,88.2895274,C,1.4,0.0,
41699,Z6806,LRP008b,1041336,24.657066672,88.2935174,C,1.4,0.0,
41700,Z6806,LRP009,1041337,24.658,88.2942774,NaN,NaN,0.0,
41701,Z6806,LRP009a,1041338,24.6631389,88.2963052,B,1.5,0.0,
41702,Z6806,LRP010,1041339,24.6659722,88.2985552,NaN,NaN,0.0,
41703,Z6806,LRP010a,1041340,24.6663056,88.2988886,C,1.55,0.0,
41704,Z6806,LRP010b,1041341,24.6699438,88.301,B,18.2,0.0,
41705,Z6806,LRP010c,1041342,24.6699993,88.3010278,A,1.25,0.0,
41706,Z6806,LRP010d,1041343,24.6708604,88.3013333,A,1.25,0.0,
41707,Z6806,LRP011,1041344,24.6741104,88.3027222,NaN,NaN,0.0,
41708,Z6806,LRP011a,1041345,24.6761104,88.3023333,A,1.25,0.0,
41709,Z6806,LRP011b,1041346,24.6775271,88.3024722,A,3.2,0.0,
41710,Z6806,LRP011c,1041347,24.677666,88.3024722,NaN,NaN,0.0,
41711,Z6806,LRP011d,1041348,24.6818049,88.3013333,C,1.5,0.0,
41712,Z6806,LRP012,1041349,24.682666,88.3011944,NaN,NaN,0.0,
41713,Z6806,LRP012a,1041350,24.6826382,88.3006111,C,1.5,0.0,
41714,Z6806,LRP012b,1041351,24.6843608,88.2993052,C,1.75,0.0,
41715,Z6806,LRP013,1041352,24.6889163,88.2939163,NaN,NaN,0.0,
41716,Z6806,LRP013a,1041353,24.6908886,88.2875552,A,1.8,0.0,
41717,Z6806,LRP014,1041354,24.6919719,88.2847497,NaN,NaN,0.0,
41718,Z6806,LRP014a,1041355,24.6922219,88.2839997,A,1.25,0.0,
41719,Z6806,LRP015,1041356,24.6962497,88.2764993,NaN,NaN,0.0,
41720,Z6806,LRP016,1041357,24.7042778,88.2795827,NaN,NaN,0.0,
41721,Z6806,LRP016a,1041358,24.7061389,88.2806382,A,2.3,0.0,
41722,Z6806,LRP016b,1041359,24.7074444,88.2819438,A,6.85,0.0,
41723,Z6806,LRP016c,1041360,24.7114722,88.2839719,A,3.8,0.0,
41724,Z6806,LRP017,1041361,24.7121389,88.2844441,NaN,NaN,0.0,
41725,Z6806,LRP017a,1041362,24.7124167,88.2844441,C,1.5,0.0,
41726,Z6806,LRP017b,1041363,24.7142222,88.2857219,A,1.25,0.0,
41727,Z6806,LRP017c,1041364,24.7174993,88.2867774,A,1.25,0.0,
41728,Z6806,LRP018,1041365,24.720666,88.2872497,NaN,NaN,0.0,
41729,Z6806,LRP019,1041366,24.7295549,88.2883052,NaN,NaN,0.0,
41730,Z6806,LRP020,1041367,24.7379441,88.2908608,NaN,NaN,0.0,
41731,Z6806,LRP020a,1041368,24.7400552,88.2919441,NaN,NaN,0.0,
41732,Z6806,LRP021,1041369,24.7460552,88.2948886,NaN,NaN,0.0,
41733,Z6806,LRP021a,1041370,24.7514444,88.299333,A,1.5,0.0,
41734,Z6806,LRP021b,1041371,24.7516111,88.2996663,NaN,NaN,0.0,
41735,Z6806,LRP021c,1041372,24.7527778,88.3004722,A,1.65,0.0,
41736,Z6806,LRP022,1041373,24.7538056,88.3006389,NaN,NaN,0.0,
41737,Z6806,LRP022a,1041374,24.7573611,88.3000278,C,1.8,0.0,
41738,Z6806,LRP022b,1041375,24.7613056,88.2982497,C,1.4,0.0,
41739,Z6806,LRP023,1041376,24.7615278,88.2980552,NaN,NaN,0.0,
41740,Z6806,LRP024,1041377,24.7651944,88.2903608,NaN,NaN,0.0,
41741,Z6806,LRP025,1041378,24.7570833,88.2894997,NaN,NaN,0.0,
41742,Z6806,LRP025a,1041379,24.7792216,88.2857219,A,1.25,0.0,
41743,Z6806,LRP025b,1041380,24.7796938,88.2851386,A,1.25,0.0,
41744,Z6806,LRP026,1041381,24.7807493,88.283583,NaN,NaN,0.0,
41745,Z6806,LRPE,1041168,24.7814438,88.2816938,NaN,NaN,0.0,
41746,Z6809,LRPS,1007123,24.3832771,88.5346663,NaN,NaN,0.0,
41747,Z6809,LRP001,1041384,24.3835274,88.5444997,NaN,NaN,0.0,
41748,Z6809,LRP001a,1041385,24.3842497,88.5434997,B,4.23,0.0,
41749,Z6809,LRP002,1041386,24.3894163,88.5369719,NaN,NaN,0.0,
41750,Z6809,LRP002a,1041387,24.390083,88.5361108,C,5.64,0.0,
41751,Z6809,LRP002b,1041388,24.3945552,88.5295271,A,5.2,0.0,
41752,Z6809,LRP003,1041389,24.3949441,88.5290827,NaN,NaN,0.0,
41753,Z6809,LRP004,1041390,24.40175,88.5227771,NaN,NaN,0.0,
41754,Z6809,LRP004a,1041391,24.4067778,88.5227216,A,18.3,0.0,
41755,Z6809,LRP004b,1041392,24.4068333,88.5225549,NaN,NaN,0.0,
41756,Z6809,LRP005,1041393,24.4073056,88.5193882,NaN,NaN,0.0,
41757,Z6809,LRP005a,1041394,24.4100833,88.517916,NaN,NaN,0.0,
41758,Z6809,LRP005b,1041395,24.4134167,88.5168327,A,5.2,0.0,
41759,Z6809,LRP005c,1041396,24.4148889,88.5164167,A,5.2,0.0,
41760,Z6809,LRP006,1041397,24.4157222,88.5161111,NaN,NaN,0.0,
41761,Z6809,LRP006a,1041398,24.4164444,88.5157778,D,1.8,0.0,
41762,Z6809,LRP006b,1041399,24.4203604,88.5140833,C,6.73,0.0,
41763,Z6809,LRP007,1041400,24.4239993,88.5124167,NaN,NaN,0.0,
41764,Z6809,LRP007a,1041401,24.4270271,88.5110278,B,21.3,0.0,
41765,Z6809,LRP007b,1041402,24.4306104,88.5094167,NaN,NaN,428.0,0.1425716189207195
41766,Z6809,LRP007c,1041403,24.431166,88.5091111,A,5.2,428.0,0.1425716189207195
41767,Z6809,LRP007d,1041404,24.4313327,88.5089722,NaN,NaN,428.0,0.1425716189207195
41768,Z6809,LRP008,1041405,24.4317216,88.5079444,NaN,NaN,428.0,0.1425716189207195
41769,Z6809,LRP009,1041406,24.4394163,88.5073056,NaN,NaN,428.0,0.1425716189207195
41770,Z6809,LRP009a,1041407,24.4416663,88.5089167,C,1.65,428.0,0.1425716189207195
41771,Z6809,LRP009b,1041408,24.4434163,88.5078611,C,1.7,428.0,0.1425716189207195
41772,Z6809,LRP010,1041409,24.4456941,88.5043889,NaN,NaN,428.0,0.1425716189207195
41773,Z6809,LRP011,1041410,24.4541389,88.5027778,NaN,NaN,428.0,0.1425716189207195
41774,Z6809,LRP011a,1041411,24.4613056,88.4994997,NaN,NaN,428.0,0.1425716189207195
41775,Z6809,LRP012,1041412,24.4616111,88.4995274,NaN,NaN,428.0,0.1425716189207195
41776,Z6809,LRP012a,1041413,24.462589623,88.49942990000001,NaN,NaN,428.0,0.1425716189207195
41777,Z6809,LRP013,1041414,24.4691382,88.4987774,NaN,NaN,428.0,0.1425716189207195
41778,Z6809,LRP013a,1041415,24.4764438,88.4979719,A,1.65,428.0,0.1425716189207195
41779,Z6809,LRP014,1041416,24.4775271,88.4981386,NaN,NaN,428.0,0.1425716189207195
41780,Z6809,LRP014a,1041417,24.4784716,88.4984163,B,2.65,428.0,0.1425716189207195
41781,Z6809,LRP014b,1041418,24.4794438,88.4979163,NaN,NaN,300.0,0.2284843869002285
41782,Z6809,LRP014c,1041419,24.4818882,88.4929441,B,4.35,300.0,0.2284843869002285
41783,Z6809,LRP014d,1041420,24.4826938,88.4919997,A,5.2,300.0,0.2284843869002285
41784,Z6809,LRP015,1041421,24.483166,88.4918608,NaN,NaN,300.0,0.2284843869002285
41785,Z6809,LRP015a,1041422,24.4846663,88.49081077,A,1.73,300.0,0.2284843869002285
41786,Z6809,LRP015b,1041423,24.484833,88.4906941,A,5.2,300.0,0.2284843869002285
41787,Z6809,LRP015c,1041424,24.4891108,88.4893052,A,5.2,300.0,0.2284843869002285
41788,Z6809,LRP016,1041425,24.4911108,88.4875552,NaN,NaN,300.0,0.2284843869002285
41789,Z6809,LRP016a,1041426,24.4996386,88.4834719,A,5.2,300.0,0.2284843869002285
41790,Z6809,LRP016b,1041427,24.4997497,88.483583,NaN,NaN,300.0,0.2284843869002285
41791,Z6809,LRP016c,1041428,24.4973886,88.4831938,NaN,NaN,300.0,0.2284843869002285
41792,Z6809,LRP017,1041429,24.4983052,88.483166,NaN,NaN,300.0,0.2284843869002285
41793,Z6809,LRP017a,1041430,24.5020833,88.4833049,B,2.6,300.0,0.2284843869002285
41794,Z6809,LRP017b,1041431,24.5066111,88.4808882,A,1.8,300.0,0.2284843869002285
41795,Z6809,LRP018,1041432,24.5066389,88.4808882,NaN,NaN,300.0,0.2284843869002285
41796,Z6809,LRP018a,1041433,24.5070833,88.4811382,NaN,NaN,300.0,0.2284843869002285
41797,Z6809,LRP019,1041434,24.5105556,88.4735271,NaN,NaN,300.0,0.2284843869002285
41798,Z6809,LRP019a,1041435,24.5111389,88.4713604,NaN,NaN,300.0,0.2284843869002285
41799,Z6809,LRP019b,1041436,24.5134167,88.4682771,A,1.5,300.0,0.2284843869002285
41800,Z6809,LRP020,1041437,24.51625,88.4663056,NaN,NaN,300.0,0.2284843869002285
41801,Z6809,LRP020a,1041438,24.5174993,88.465,C,1.5,300.0,0.2284843869002285
41802,Z6809,LRP020b,1041439,24.518166,88.4641667,NaN,NaN,300.0,0.2284843869002285
41803,Z6809,LRP020c,1041440,24.5201382,88.4605,C,1.6,300.0,0.2284843869002285
41804,Z6809,LRP020d,1041441,24.5211938,88.4592222,A,5.2,300.0,0.2284843869002285
41805,Z6809,LRP021,1041442,24.5214993,88.459,NaN,NaN,300.0,0.2284843869002285
41806,Z6809,LRP022,1041443,24.5289993,88.4558889,NaN,NaN,300.0,0.2284843869002285
41807,Z6809,LRP022a,1041444,24.5291104,88.4558889,B,1.45,300.0,0.2284843869002285
41808,Z6809,LRP022b,1041445,24.5169716,88.4533889,A,5.2,300.0,0.2284843869002285
41809,Z6809,LRP023,1041446,24.519666,88.4504444,NaN,NaN,300.0,0.2284843869002285
41810,Z6809,LRP023a,1041447,24.5404719,88.4476108,NaN,NaN,300.0,0.2284843869002285
41811,Z6809,LRP023b,1041448,24.5404719,88.4475552,B,1.55,300.0,0.2284843869002285
41812,Z6809,LRP023c,1041449,24.5416386,88.4438052,A,1.45,300.0,0.2284843869002285
41813,Z6809,LRP024,1041450,24.541583,88.4434719,NaN,NaN,300.0,0.2284843869002285
41814,Z6809,LRP025,1041451,24.5417774,88.4390552,NaN,NaN,300.0,0.2284843869002285
41815,Z6809,LRP026,1041452,24.5416524,88.437708,NaN,NaN,300.0,0.2284843869002285
41816,Z6809,LRP026a,1041453,24.5415274,88.4363608,D,2.2,300.0,0.2284843869002285
41817,Z6809,LRP026b,1041454,24.5415274,88.4362774,NaN,NaN,300.0,0.2284843869002285
41818,Z6809,LRP027,1041455,24.5431941,88.4277493,NaN,NaN,300.0,0.2284843869002285
41819,Z6809,LRP028,1041456,24.5412497,88.4297771,NaN,NaN,300.0,0.2284843869002285
41820,Z6809,LRP028a,1041457,24.542539057142857,88.42997858131868,NaN,NaN,300.0,0.2284843869002285
41821,Z6809,LRP028b,1041458,24.5448052,88.4303327,A,5.2,300.0,0.2284843869002285
41822,Z6809,LRP029,1041459,24.5491941,88.4268049,NaN,NaN,300.0,0.2284843869002285
41823,Z6809,LRP029a,1041460,24.5543333,88.4300827,D,12.3,300.0,0.2284843869002285
41824,Z6809,LRP030,1041461,24.55495850667957,88.42888981519845,NaN,NaN,300.0,0.2284843869002285
41825,Z6809,LRP030a,1041462,24.56115977440077,88.4329355609119,NaN,NaN,300.0,0.2284843869002285
41826,Z6809,LRP031,1041463,24.5615556,88.4331938,NaN,NaN,300.0,0.2284843869002285
41827,Z6809,LRP031a,1041464,24.5668049,88.4313327,A,5.2,300.0,0.2284843869002285
41828,Z6809,LRP031b,1041465,24.567166,88.4312493,NaN,NaN,300.0,0.2284843869002285
41829,Z6809,LRP032,1041466,24.568416,88.4290827,NaN,NaN,300.0,0.2284843869002285
41830,Z6809,LRP032a,1041467,24.5690827,88.4257771,A,5.2,300.0,0.2284843869002285
41831,Z6809,LRP033,1041468,24.5690549,88.4255271,NaN,NaN,300.0,0.2284843869002285
41832,Z6809,LRP033a,1041469,24.5720271,88.4250549,A,5.2,300.0,0.2284843869002285
41833,Z6809,LRP034,1041470,24.5735549,88.4252771,NaN,NaN,300.0,0.2284843869002285
41834,Z6809,LRP034a,1041471,24.574166,88.4248327,A,5.2,300.0,0.2284843869002285
41835,Z6809,LRP034b,1041472,24.5768327,88.4233604,NaN,NaN,300.0,0.2284843869002285
41836,Z6809,LRP034c,1041473,24.5770549,88.423416,A,5.2,300.0,0.2284843869002285
41837,Z6809,LRP034d,1041474,24.5785827,88.4246382,NaN,NaN,300.0,0.2284843869002285
41838,Z6809,LRP034e,1041475,24.5792216,88.4241938,A,5.2,300.0,0.2284843869002285
41839,Z6809,LRP035,1041476,24.581166,88.4228882,NaN,NaN,300.0,0.2284843869002285
41840,Z6809,LRP036,1041477,24.5886941,88.4173604,NaN,NaN,300.0,0.2284843869002285
41841,Z6809,LRP036a,1041478,24.5904997,88.4160278,A,5.2,300.0,0.2284843869002285
41842,Z6809,LRP037,1041479,24.5959441,88.4120278,NaN,NaN,300.0,0.2284843869002285
41843,Z6809,LRP037a,1041480,24.5961108,88.4118611,A,5.2,300.0,0.2284843869002285
41844,Z6809,LRP038,1041481,24.6039722,88.4061944,NaN,NaN,300.0,0.2284843869002285
41845,Z6809,LRP038a,1041482,24.60975,88.4019167,A,5.2,300.0,0.2284843869002285
41846,Z6809,LRP039,1041483,24.6113611,88.4006389,NaN,NaN,300.0,0.2284843869002285
41847,Z6809,LRPE,1041544,24.6159722,88.3972219,NaN,NaN,300.0,0.2284843869002285
41848,Z6810,LRPS,1016965,24.7756104,88.7019167,NaN,NaN,149.0,0.07102001906577693
41849,Z6810,LRPSa,1041486,24.7727771,88.7040833,A,1.0,149.0,0.07102001906577693
41850,Z6810,LRPSb,1041487,24.7693604,88.7059444,A,1.0,149.0,0.07102001906577693
41851,Z6810,LRP001,1041488,24.7683327,88.7065,NaN,NaN,149.0,0.07102001906577693
41852,Z6810,LRP001a,1041489,24.7667216,88.7073611,A,1.0,149.0,0.07102001906577693
41853,Z6810,LRP002,1041490,24.7599167,88.7098333,NaN,NaN,149.0,0.07102001906577693
41854,Z6810,LRPE,1016965,24.7586667,88.7138333,NaN,NaN,149.0,0.07102001906577693
41855,Z6812,LRPS,1041597,24.8159722,88.4406941,NaN,NaN,259.0,0.15307328605200946
41856,Z6812,LRP001,1041493,24.8190271,88.4390552,NaN,NaN,259.0,0.15307328605200946
41857,Z6812,LRP001a,1041494,24.8230271,88.4380552,NaN,NaN,259.0,0.15307328605200946
41858,Z6812,LRP002,1041495,24.8280827,88.4382774,NaN,NaN,259.0,0.15307328605200946
41859,Z6812,LRP002a,1041496,24.832916,88.4384997,NaN,NaN,259.0,0.15307328605200946
41860,Z6812,LRP003,1041497,24.8369719,88.4385274,NaN,NaN,259.0,0.15307328605200946
41861,Z6812,LRP003a,1041498,24.8428052,88.4394441,NaN,NaN,259.0,0.15307328605200946
41862,Z6812,LRP004,1041499,24.8457219,88.4401941,NaN,NaN,259.0,0.15307328605200946
41863,Z6812,LRP005,1041500,24.8543056,88.4436108,NaN,NaN,259.0,0.15307328605200946
41864,Z6812,LRP005a,1041501,24.8571944,88.4438886,NaN,NaN,259.0,0.15307328605200946
41865,Z6812,LRPE,1015623,24.8595,88.4438052,NaN,NaN,259.0,0.15307328605200946
41866,Z6813,LRPS,1007159,24.4684993,88.3238882,NaN,NaN,259.0,0.15307328605200946
41867,Z6813,LRPSa,1041504,24.4685827,88.3240827,A,1.8,259.0,0.15307328605200946
41868,Z6813,LRPSb,1041505,24.4687216,88.3245827,A,2.0,259.0,0.15307328605200946
41869,Z6813,LRP001,1041506,24.4728882,88.332416,NaN,NaN,259.0,0.15307328605200946
41870,Z6813,LRP002,1041507,24.479916,88.338083,NaN,NaN,259.0,0.15307328605200946
41871,Z6813,LRP002a,1041508,24.4800827,88.3381386,B,1.35,259.0,0.15307328605200946
41872,Z6813,LRP002b,1041509,24.486083,88.3423608,A,19.8,259.0,0.15307328605200946
41873,Z6813,LRP002c,1041510,24.486179293333333,88.34253857333333,NaN,NaN,259.0,0.15307328605200946
41874,Z6813,LRP003,1041511,24.4868052,88.3436941,NaN,NaN,259.0,0.15307328605200946
41875,Z6813,LRP004,1041512,24.4937219,88.35,NaN,NaN,259.0,0.15307328605200946
41876,Z6813,LRP004a,1041513,24.499583,88.3536667,A,4.1,259.0,0.15307328605200946
41877,Z6813,LRP005,1041514,24.5015278,88.3551944,NaN,NaN,259.0,0.15307328605200946
41878,Z6813,LRP005a,1041515,24.5033333,88.3570556,NaN,NaN,259.0,0.15307328605200946
41879,Z6813,LRP006,1041516,24.5085556,88.3613333,NaN,NaN,259.0,0.15307328605200946
41880,Z6813,LRP006a,1041517,24.5134444,88.3650556,C,4.2,259.0,0.15307328605200946
