,index,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id_jump,condition,road_name,bridge_length,road_id,road_id_sliced,geometry,id,model_type,dist
1525,47463,Z8031,46.242,LRPE,23.0162222,89.8351941,,Others,,intersection,151.99999999999392,,,Unknown,,Z8031LRPE,Z8031LRP,POINT (89.8351941 23.0162222),1018656,potential intersection,8.781645631707676e-05
1526,47464,Z8032,0.0,LRPS,22.9897774,90.005,,Others,,intersection,,,,Unknown,,Z8032LRPS,Z8032LRP,POINT (90.005 22.9897774),1047406,potential intersection,0.00010015113579556721
1527,47524,Z8032,27.9,LRPE,23.2028611,90.0469719,,Others,,intersection,529.9999999999976,,,Unknown,,Z8032LRPE,Z8032LRP,POINT (90.0469719 23.2028611),1008740,potential intersection,0.036344946155007926
1528,47525,Z8033,0.0,LRPS,22.7506111,90.3199716,,Others,,intersection,,,,Unknown,,Z8033LRPS,Z8033LRP,POINT (90.3199716 22.7506111),1008903,potential intersection,0.00019647669072839788
1529,47702,Z8033,49.36,LRPE,22.5824993,90.0923608,,Others,,intersection,131.9999999999979,,,Unknown,,Z8033LRPE,Z8033LRP,POINT (90.0923608 22.5824993),1049784,potential intersection,0.00013889999999605607
1530,47703,Z8034,0.0,LRPS,22.7907774,90.3000556,,Others,,intersection,,,,Unknown,,Z8034LRPS,Z8034LRP,POINT (90.3000556 22.7907774),1008891,potential intersection,5.5599999999600414e-05
1531,47803,Z8034,35.83,LRPE,22.8968886,90.5030556,,Others,,intersection,829.9999999999983,,,Unknown,,Z8034LRPE,Z8034LRP,POINT (90.5030556 22.8968886),1047723,potential intersection,0.1552095709808124
1532,47804,Z8035,0.0,LRPS,23.0479163,90.0134444,,Others,,intersection,,,,Unknown,,Z8035LRPS,Z8035LRP,POINT (90.0134444 23.0479163),1047483,potential intersection,0.0
1533,47866,Z8035,23.8,LRPE,23.06225,90.1504444,,Others,,intersection,394.00000000000193,,,Unknown,,Z8035LRPE,Z8035LRP,POINT (90.1504444 23.06225),1049593,potential intersection,0.012530425212258937
1534,47867,Z8037,0.0,LRPS,22.701,90.3533889,,Others,,intersection,,,,Unknown,,Z8037LRPS,Z8037LRP,POINT (90.3533889 22.701),1008915,potential intersection,3.9315137031177345e-05
1535,47979,Z8037,28.43,LRPE,22.7480552,90.1003611,,Others,,intersection,309.99999999999875,,,Unknown,,Z8037LRPE,Z8037LRP,POINT (90.1003611 22.7480552),1047608,potential intersection,2.7800000001576564e-05
1536,47980,Z8038,0.0,LRPS,22.8502778,90.2744993,,Others,,intersection,,,,Unknown,,Z8038LRPS,Z8038LRP,POINT (90.2744993 22.8502778),1047713,potential intersection,0.05989294982457925
1537,47997,Z8038,6.77,LRPE,22.8130556,90.2416663,,Others,,intersection,769.9999999999995,,,Unknown,,Z8038LRPE,Z8038LRP,POINT (90.2416663 22.8130556),1047557,potential intersection,0.05542447860684016
1538,47998,Z8040,0.0,LRPS,22.7191104,90.3807216,,Others,,intersection,,,,Unknown,,Z8040LRPS,Z8040LRP,POINT (90.3807216 22.7191104),1008915,potential intersection,0.0327496257500807
1539,48031,Z8040,30.0,LRPE,22.8183882,90.3692493,,Others,,intersection,1000.0,,,Unknown,,Z8040LRPE,Z8040LRP,POINT (90.3692493 22.8183882),1047723,potential intersection,7.848885271451331e-05
1540,48032,Z8043,0.0,LRPS,22.8968886,90.5030556,,Others,,intersection,,,,Unknown,,Z8043LRPS,Z8043LRP,POINT (90.5030556 22.8968886),1047723,potential intersection,0.1552095709808124
1541,48116,Z8043,41.867,LRPE,22.7191104,90.3807493,,Others,,intersection,129.99999999999545,,,Unknown,,Z8043LRPE,Z8043LRP,POINT (90.3807493 22.7191104),1008915,potential intersection,0.032772724108938
1542,48117,Z8044,0.0,LRPS,22.6869441,90.3944441,,Others,,intersection,,,,Unknown,,Z8044LRPS,Z8044LRP,POINT (90.3944441 22.6869441),1009617,potential intersection,0.00011109999999803222
1543,48182,Z8044,31.89,LRPE,22.4676382,90.3608056,,Others,,intersection,80.00000000000185,,,Unknown,,Z8044LRPE,Z8044LRP,POINT (90.3608056 22.4676382),1050663,potential intersection,0.00012428069037959374
1544,48183,Z8047,0.0,LRPS,22.605,90.3340552,,Others,,intersection,,,,Unknown,,Z8047LRPS,Z8047LRP,POINT (90.3340552 22.605),1008955,potential intersection,0.0
1545,48205,Z8047,9.488,LRPE,22.6229716,90.2798604,,Others,,intersection,253.99999999999955,,,Unknown,,Z8047LRPE,Z8047LRP,POINT (90.2798604 22.6229716),1048394,potential intersection,0.0014114749639112228
1546,48206,Z8048,0.0,LRPS,22.7824993,90.1954163,,Others,,intersection,,,,Unknown,,Z8048LRPS,Z8048LRP,POINT (90.1954163 22.7824993),1047557,potential intersection,3.9244490058003386e-05
1547,48215,Z8049,0.0,LRPS,22.9685549,90.1633889,,Others,,intersection,,,,Unknown,,Z8049LRPS,Z8049LRP,POINT (90.1633889 22.9685549),1047361,potential intersection,0.0
1548,48232,Z8049,3.768,LRPE,22.9633611,90.1356663,,Others,,intersection,175.99999999999972,,,Unknown,,Z8049LRPE,Z8049LRP,POINT (90.1356663 22.9633611),1047372,potential intersection,0.00017786629809847775
1549,48233,Z8052,0.0,LRPS,22.4401663,90.1138889,,Others,,intersection,,,,Unknown,,Z8052LRPS,Z8052LRP,POINT (90.1138889 22.4401663),1049956,potential intersection,0.00025154093106388665
1550,48300,Z8052,26.789,LRPE,22.3589444,90.3260827,,Others,,intersection,116.00000000000321,,,Unknown,,Z8052LRPE,Z8052LRP,POINT (90.3260827 22.3589444),1008995,potential intersection,0.09590267523578298
1551,48301,Z8053,0.0,LRPS,22.3909719,90.581166,,Others,,intersection,,,,Unknown,,Z8053LRPS,Z8053LRP,POINT (90.581166 22.3909719),1050728,potential intersection,6.216268978437474e-05
1552,48317,Z8053,9.12,LRPE,22.3311104,90.6072222,,Others,,intersection,119.99999999999922,,,Unknown,,Z8053LRPE,Z8053LRP,POINT (90.6072222 22.3311104),1050728,potential intersection,0.06523881403006396
1553,48318,Z8054,0.0,LRPS,22.6363886,90.2701938,,Others,,intersection,,,,Unknown,,Z8054LRPS,Z8054LRP,POINT (90.2701938 22.6363886),1048321,potential intersection,0.0032807035906963888
1554,48362,Z8054,10.029,LRPE,22.6143333,90.2150833,,Others,,intersection,28.999999999999915,,,Unknown,,Z8054LRPE,Z8054LRP,POINT (90.2150833 22.6143333),1048351,potential intersection,0.0171723613277281
1555,48363,Z8055,0.0,LRPS,22.6293327,90.2067222,,Others,,intersection,,,,Unknown,,Z8055LRPS,Z8055LRP,POINT (90.2067222 22.6293327),1048351,potential intersection,0.0
1556,48367,Z8055,1.3,LRPE,22.6337774,90.2027778,,Others,,intersection,300.00000000000006,,,Unknown,,Z8055LRPE,Z8055LRP,POINT (90.2027778 22.6337774),1048351,potential intersection,0.0059425288766620475
1557,48368,Z8056,0.0,LRPS,22.6427774,90.3430552,,Others,,intersection,,,,Unknown,,Z8056LRPS,Z8056LRP,POINT (90.3430552 22.6427774),1008948,potential intersection,0.007322490890398113
1558,48450,Z8057,0.0,LRPS,22.6302493,90.2746104,,Others,,intersection,,,,Unknown,,Z8057LRPS,Z8057LRP,POINT (90.2746104 22.6302493),1048390,potential intersection,0.005709904771536948
1559,48458,Z8057,1.37,LRPE,22.6342219,90.2658889,,Others,,intersection,278.0,,,Unknown,,Z8057LRPE,Z8057LRP,POINT (90.2658889 22.6342219),1048322,potential intersection,3.931513703368949e-05
1560,48459,Z8058,0.0,LRPS,22.6364163,90.2702771,,Others,,intersection,,,,Unknown,,Z8058LRPS,Z8058LRP,POINT (90.2702771 22.6364163),1048390,potential intersection,0.0033245380265459357
1561,48522,Z8058,16.413,LRPE,22.5126667,90.2151667,,Others,,intersection,413.0000000000002,,,Unknown,,Z8058LRPE,Z8058LRP,POINT (90.2151667 22.5126667),1048519,potential intersection,0.00724841106036276
1562,48523,Z8059,0.0,LRPS,22.519916,90.2160833,,Others,,intersection,,,,Unknown,,Z8059LRPS,Z8059LRP,POINT (90.2160833 22.519916),1048519,potential intersection,6.211803280358857e-05
1563,48533,Z8059,2.606,LRPE,22.5215827,90.2398052,,Others,,intersection,605.9999999999999,,,Unknown,,Z8059LRPE,Z8059LRP,POINT (90.2398052 22.5215827),1048516,potential intersection,0.02247359849001233
1564,48534,Z8062,0.0,LRPS,22.5218049,90.2172216,,Others,,intersection,,,,Unknown,,Z8062LRPS,Z8062LRP,POINT (90.2172216 22.5218049),1048516,potential intersection,0.00011109999999803222
1565,48567,Z8062,8.08,LRPE,22.5178604,90.1478608,,Others,,intersection,60.0000000000005,,,Unknown,,Z8062LRPE,Z8062LRP,POINT (90.1478608 22.5178604),1050038,potential intersection,0.0
1566,48568,Z8065,0.0,LRPS,23.2363886,90.3486108,,Others,,intersection,,,,Unknown,,Z8065LRPS,Z8065LRP,POINT (90.3486108 23.2363886),1018916,potential intersection,3.924449005549577e-05
1567,48630,Z8065,25.297,LRPE,23.4070833,90.2818882,,Others,,intersection,245.000000000001,,,Unknown,,Z8065LRPE,Z8065LRP,POINT (90.2818882 23.4070833),1008633,potential intersection,0.06823929792428872
1568,48631,Z8067,0.0,LRPS,23.4196382,89.8935274,,Others,,intersection,,,,Unknown,,Z8067LRPS,Z8067LRP,POINT (89.8935274 23.4196382),1009171,potential intersection,0.04683663473831646
1569,48647,Z8067,6.95,LRPE,23.4024167,89.937083,,Others,,intersection,44.00000000000048,,,Unknown,,Z8067LRPE,Z8067LRP,POINT (89.937083 23.4024167),1009171,potential intersection,0.0
1570,48648,Z8121,0.0,LRPS,23.5705549,90.4977774,,Others,,intersection,,,,Unknown,,Z8121LRPS,Z8121LRP,POINT (90.4977774 23.5705549),1018376,potential intersection,0.016111218809884965
1571,48738,Z8121,36.52,LRP036b,23.5487497,90.5354997,,"Turnoff,Right",,intersection,335.00000000000085,,,Unknown,,Z8121LRP036b,Z8121LRP,POINT (90.5354997 23.5487497),1048737,potential intersection,0.0032366499795278007
1572,48739,Z8201,0.0,LRPS,23.720666,90.3772216,,Others,,intersection,,,,Unknown,,Z8201LRPS,Z8201LRP,POINT (90.3772216 23.720666),1036277,potential intersection,8.330000000000837e-05
1573,48752,Z8201,7.47,LRPE,23.698083,90.3451108,,Others,,intersection,415.00000000000006,,,Unknown,,Z8201LRPE,Z8201LRP,POINT (90.3451108 23.698083),1018478,potential intersection,0.0001388600014387302
1574,48753,Z8203,0.0,LRPS,23.6660833,90.3061667,,Others,,intersection,,,,Unknown,,Z8203LRPS,Z8203LRP,POINT (90.3061667 23.6660833),1036252,potential intersection,0.02303846109465473
1575,48787,Z8203,15.905,LRP015a,23.5318882,90.3395552,,Others,,intersection,604.9999999999986,,,Unknown,,Z8203LRP015a,Z8203LRP,POINT (90.3395552 23.5318882),1047033,potential intersection,0.01947697419210557
1576,48788,Z8204,0.0,LRPS,23.5783882,90.1436108,,Others,,intersection,,,,Unknown,,Z8204LRPS,Z8204LRP,POINT (90.1436108 23.5783882),1018563,potential intersection,7.855959521392564e-05
1577,48814,Z8204,9.628,LRPE,23.624416,90.2055,,Others,,intersection,201.0000000000005,,,Unknown,,Z8204LRPE,Z8204LRP,POINT (90.2055 23.624416),1048871,potential intersection,0.0
1578,48815,Z8205,0.0,LRPS,23.5396941,90.1706104,,Others,,intersection,,,,Unknown,,Z8205LRPS,Z8205LRP,POINT (90.1706104 23.5396941),1018571,potential intersection,0.00016900215974393316
1579,48847,Z8205,13.42,LRPE,23.6185549,90.1558056,,Others,,intersection,19.999999999999574,,,Unknown,,Z8205LRPE,Z8205LRP,POINT (90.1558056 23.6185549),1048853,potential intersection,0.017180874097084985
1580,48848,Z8206,0.0,LRPS,23.5972774,90.1349719,,Others,,intersection,,,,Unknown,,Z8206LRPS,Z8206LRP,POINT (90.1349719 23.5972774),1048853,potential intersection,0.020419977481867826
1581,48878,Z8206,12.165,LRPE,23.6422774,90.2092778,,Others,,intersection,71.99999999999918,,,Unknown,,Z8206LRPE,Z8206LRP,POINT (90.2092778 23.6422774),1018517,potential intersection,0.00010023432545372983
1582,48879,Z8207,0.0,LRPS,23.628166,90.1088056,,Others,,intersection,,,,Unknown,,Z8207LRPS,Z8207LRP,POINT (90.1088056 23.628166),1018550,potential intersection,0.0003777606252722922
1583,48889,Z8207,6.12,LRPE,23.6213604,90.0612778,,Others,,intersection,703.0000000000003,,,Unknown,,Z8207LRPE,Z8207LRP,POINT (90.0612778 23.6213604),1018550,potential intersection,0.048284218378790635
1584,48890,Z8208,0.0,LRPS,23.7561111,90.3566389,,Others,,intersection,,,,Unknown,,Z8208LRPS,Z8208LRP,POINT (90.3566389 23.7561111),1036271,potential intersection,0.00010009565425045847
1585,48898,Z8208,3.834,LRP004b,23.7338886,90.3328604,,Others,,intersection,508.9999999999999,,,Unknown,,Z8208LRP004b,Z8208LRP,POINT (90.3328604 23.7338886),1036271,potential intersection,0.03256933202016257
1586,48899,Z8209,0.0,LRPS,23.6311382,90.0768327,,Others,,intersection,,,,Unknown,,Z8209LRPS,Z8209LRP,POINT (90.0768327 23.6311382),1018550,potential intersection,0.03243608018735651
1587,48927,Z8209,23.28,LRPE,23.7702493,90.0176382,,Others,,intersection,19.999999999999574,,,Unknown,,Z8209LRPE,Z8209LRP,POINT (90.0176382 23.7702493),1036153,potential intersection,0.10171807890305673
1588,48928,Z8401,0.0,LRPS,23.4344997,89.9565833,,Others,,intersection,,,,Unknown,,Z8401LRPS,Z8401LRP,POINT (89.9565833 23.4344997),1009097,potential intersection,0.00010023432545274448
1589,48955,Z8401,12.26,LRPE,23.4763327,90.0261382,,Others,,intersection,990.0000000000002,,,Unknown,,Z8401LRPE,Z8401LRP,POINT (90.0261382 23.4763327),1043555,potential intersection,0.0
1590,48956,Z8402,0.0,LRPS,23.6069722,89.8411108,,Others,,intersection,,,,Unknown,,Z8402LRPS,Z8402LRP,POINT (89.8411108 23.6069722),1009067,potential intersection,0.003926763188686605
1591,49045,Z8402,37.691,LRPE,23.4772216,90.024916,,Others,,intersection,411.99999999999903,,,Unknown,,Z8402LRPE,Z8402LRP,POINT (90.024916 23.4772216),1043554,potential intersection,0.0
1592,49046,Z8404,0.0,LRPS,23.5036111,89.8832771,,Others,,intersection,,,,Unknown,,Z8404LRPS,Z8404LRP,POINT (89.8832771 23.5036111),1009119,potential intersection,3.931513703368949e-05
1593,49077,Z8404,12.46,LRPE,23.4229716,89.9003333,,Others,,intersection,430.0000000000015,,,Unknown,,Z8404LRPE,Z8404LRP,POINT (89.9003333 23.4229716),1009171,potential intersection,0.04210753334143578
1594,49078,Z8408,0.0,LRPS,22.990833,89.830416,,Others,,intersection,,,,Unknown,,Z8408LRPS,Z8408LRP,POINT (89.830416 22.990833),1009363,potential intersection,0.0
1595,49124,Z8408,13.449,LRPE,22.9169716,89.8573056,,Others,,intersection,199.9999999999993,,,Unknown,,Z8408LRPE,Z8408LRP,POINT (89.8573056 22.9169716),1046109,potential intersection,0.0
1596,49125,Z8412,0.0,LRPS,23.0202771,89.9253049,,Others,,intersection,,,,Unknown,,Z8412LRPS,Z8412LRP,POINT (89.9253049 23.0202771),1047423,potential intersection,8.781645631595208e-05
1597,49156,Z8412,12.67,LRPE,23.1188327,89.9033333,,Others,,intersection,669.9999999999999,,,Unknown,,Z8412LRPE,Z8412LRP,POINT (89.9033333 23.1188327),1018629,potential intersection,0.0
1598,49157,Z8414,0.0,LRPS,22.997083,89.8151111,,Others,,intersection,,,,Unknown,,Z8414LRPS,Z8414LRP,POINT (89.8151111 22.997083),1018660,potential intersection,0.008928446485818291
1599,49163,Z8414,2.41,LRPE,22.9838886,89.7974163,,Others,,intersection,90.0000000000003,,,Unknown,,Z8414LRPE,Z8414LRP,POINT (89.7974163 22.9838886),1018660,potential intersection,0.031000547528236617
1600,49164,Z8416,0.0,LRPS,23.567666,89.8515,,Others,,intersection,,,,Unknown,,Z8416LRPS,Z8416LRP,POINT (89.8515 23.567666),1009140,potential intersection,0.00015711912677938012
1601,49186,Z8416,6.5,LRPE,23.5577778,89.9027778,,Others,,intersection,940.0000000000003,,,Unknown,,Z8416LRPE,Z8416LRP,POINT (89.9027778 23.5577778),1043520,potential intersection,6.207326316787235e-05
1602,49187,Z8419,0.0,LRPS,23.1361108,89.9200827,,Others,,intersection,,,,Unknown,,Z8419LRPS,Z8419LRP,POINT (89.9200827 23.1361108),1018625,potential intersection,0.002414683734984175
1603,49237,Z8419,16.045,LRP015e,23.1565,89.8070833,,Others,,intersection,33.00000000000125,,,Unknown,,Z8419LRP015e,Z8419LRP,POINT (89.8070833 23.1565),1018629,potential intersection,0.10335805720547263
1604,49238,Z8420,0.0,LRPS,23.0563889,89.7702771,,Others,,intersection,,,,Unknown,,Z8420LRPS,Z8420LRP,POINT (89.7702771 23.0563889),1009332,potential intersection,0.00022905064941755056
1605,49252,Z8420,6.1,LRPE,23.0531389,89.7325549,,Others,,intersection,99.99999999999964,,,Unknown,,Z8420LRPE,Z8420LRP,POINT (89.7325549 23.0531389),1009332,potential intersection,0.03807862501089079
1606,49253,Z8429,0.0,LRPS,22.9081389,89.9014167,,Others,,intersection,,,,Unknown,,Z8429LRPS,Z8429LRP,POINT (89.9014167 22.9081389),1049323,potential intersection,0.01500690782039912
1607,49258,Z8429,1.75,LRPE,22.8973886,89.8907774,,Others,,intersection,750.0,,,Unknown,,Z8429LRPE,Z8429LRP,POINT (89.8907774 22.8973886),1049323,potential intersection,0.0001242359448787374
1608,49259,Z8430,0.0,LRPS,22.9056111,89.8808327,,Others,,intersection,,,,Unknown,,Z8430LRPS,Z8430LRP,POINT (89.8808327 22.9056111),1049323,potential intersection,0.012876366337210237
1609,49316,Z8430,18.26,LRPE,23.0066667,89.971666,,Others,,intersection,360.00000000000296,,,Unknown,,Z8430LRPE,Z8430LRP,POINT (89.971666 23.0066667),1047415,potential intersection,0.0
1610,49317,Z8504,0.0,LRPS,22.9065278,89.8966108,,Others,,intersection,,,,Unknown,,Z8504LRPS,Z8504LRP,POINT (89.8966108 22.9065278),1049323,potential intersection,0.01071865488062834
1611,49324,Z8504,1.87,LRPE,22.8949441,89.8905552,,Others,,intersection,300.00000000000006,,,Unknown,,Z8504LRPE,Z8504LRP,POINT (89.8905552 22.8949441),1046099,potential intersection,0.00028599512233515664
1612,49325,Z8601,0.0,LRPS,23.1808327,90.3869719,,Others,,intersection,,,,Unknown,,Z8601LRPS,Z8601LRP,POINT (90.3869719 23.1808327),1018784,potential intersection,3.931513703368949e-05
1613,49370,Z8601,16.012,LRPE,23.0689438,90.4386941,,Others,,intersection,451.99999999999994,,,Unknown,,Z8601LRPE,Z8601LRP,POINT (90.4386941 23.0689438),1049339,potential intersection,0.08251567374608676
1614,49371,Z8602,0.0,LRPS,23.2363052,90.3538333,,Others,,intersection,,,,Unknown,,Z8602LRPS,Z8602LRP,POINT (90.3538333 23.2363052),1018916,potential intersection,0.005251475345081719
1615,49409,Z8602,11.3,LRPE,23.3068611,90.4073333,,Others,,intersection,300.0000000000007,,,Unknown,,Z8602LRPE,Z8602LRP,POINT (90.4073333 23.3068611),1049393,potential intersection,0.04650660664722727
1616,49410,Z8603,0.0,LRPS,23.1672493,90.1948886,,Others,,intersection,,,,Unknown,,Z8603LRPS,Z8603LRP,POINT (90.1948886 23.1672493),1018700,potential intersection,0.00010023432545372983
1617,49486,Z8603,25.957,LRPE,22.968166,90.1551111,,Others,,intersection,60.000000000002274,,,Unknown,,Z8603LRPE,Z8603LRP,POINT (90.1551111 22.968166),1047367,potential intersection,5.55999999960477e-05
1618,49487,Z8604,0.0,LRPS,23.1694993,90.2183882,,Others,,intersection,,,,Unknown,,Z8604LRPS,Z8604LRP,POINT (90.2183882 23.1694993),1018710,potential intersection,0.00010017888999393336
1619,49540,Z8604,18.585,LRPE,23.0745271,90.2100556,,Others,,intersection,222.0000000000013,,,Unknown,,Z8604LRPE,Z8604LRP,POINT (90.2100556 23.0745271),1008812,potential intersection,8.330000000000837e-05
1620,49541,Z8605,0.0,LRPS,23.1460274,90.40925,,Others,,intersection,,,,Unknown,,Z8605LRPS,Z8605LRP,POINT (90.40925 23.1460274),1049339,potential intersection,0.0
1621,49547,Z8605,3.586,LRPE,23.1444997,90.4428052,,Others,,intersection,542.9999999999997,,,Unknown,,Z8605LRPE,Z8605LRP,POINT (90.4428052 23.1444997),1049339,potential intersection,0.03358995853420583
1622,49548,Z8606,0.0,LRPS,23.2559722,90.3880274,,Others,,intersection,,,,Unknown,,Z8606LRPS,Z8606LRP,POINT (90.3880274 23.2559722),1049388,potential intersection,0.0
1623,49554,Z8606,0.9,LRPE,23.2636389,90.3901663,,Others,,intersection,105.99999999999999,,,Unknown,,Z8606LRPE,Z8606LRP,POINT (90.3901663 23.2636389),1049393,potential intersection,0.0
1624,49555,Z8607,0.0,LRPS,23.3088611,90.4037778,,Others,,intersection,,,,Unknown,,Z8607LRPS,Z8607LRP,POINT (90.4037778 23.3088611),1049393,potential intersection,0.04722626710941713
1625,49588,Z8607,9.358,LRPE,23.2788327,90.3336663,,Others,,intersection,237.0000000000001,,,Unknown,,Z8607LRPE,Z8607LRP,POINT (90.3336663 23.2788327),1018916,potential intersection,0.04496286165103436
1626,49589,Z8611,0.0,LRPS,23.068916,90.1633056,,Others,,intersection,,,,Unknown,,Z8611LRPS,Z8611LRP,POINT (90.1633056 23.068916),1049593,potential intersection,0.011291291575370722
1627,49599,Z8611,2.91,LRPE,23.0622778,90.1503333,,Others,,intersection,380.00000000000034,,,Unknown,,Z8611LRPE,Z8611LRP,POINT (90.1503333 23.0622778),1049593,potential intersection,0.012530556350376622
1628,49600,Z8699,0.0,LRPS,23.1438608,90.6594444,,Others,,intersection,,,,Unknown,,Z8699LRPS,Z8699LRP,POINT (90.6594444 23.1438608),1018884,potential intersection,0.00010015113578965023
1629,49616,Z8699,8.38,LRPE,23.0937774,90.65675,,Others,,intersection,345.0000000000006,,,Unknown,,Z8699LRPE,Z8699LRP,POINT (90.65675 23.0937774),1018884,potential intersection,0.05009589420351583
1630,49617,Z8701,0.0,LRPS,22.4892497,89.9961386,,Others,,intersection,,,,Unknown,,Z8701LRPS,Z8701LRP,POINT (89.9961386 22.4892497),1019073,potential intersection,5.55999999960477e-05
